ID,ActivityHour,StepTotal,Calories,TotalIntensities,AverageIntensity
6775888955,4/28/2016 12:00:00 AM,0,77,0,0
6775888955,4/28/2016 1:00:00 AM,0,77,0,0
6775888955,4/28/2016 2:00:00 AM,0,77,0,0
6775888955,4/28/2016 3:00:00 AM,0,77,0,0
6775888955,4/28/2016 4:00:00 AM,0,77,0,0
6775888955,4/28/2016 5:00:00 AM,0,77,0,0
6775888955,4/28/2016 6:00:00 AM,0,77,0,0
6775888955,4/28/2016 7:00:00 AM,0,77,0,0
6775888955,4/28/2016 8:00:00 AM,0,77,0,0
6775888955,4/28/2016 9:00:00 AM,0,77,0,0
6775888955,4/28/2016 10:00:00 AM,0,77,0,0
6775888955,4/28/2016 11:00:00 AM,0,77,0,0
6775888955,4/28/2016 12:00:00 PM,0,77,0,0
6775888955,4/28/2016 1:00:00 PM,88,103,5,0.083333
6775888955,4/28/2016 2:00:00 PM,615,203,42,0.7
6775888955,4/28/2016 3:00:00 PM,0,77,0,0
6775888955,4/28/2016 4:00:00 PM,0,77,0,0
6775888955,4/28/2016 5:00:00 PM,0,77,0,0
6775888955,4/28/2016 6:00:00 PM,0,77,0,0
6775888955,4/28/2016 7:00:00 PM,0,77,0,0
6775888955,4/28/2016 8:00:00 PM,0,77,0,0
6775888955,4/28/2016 9:00:00 PM,0,77,0,0
6775888955,4/28/2016 10:00:00 PM,0,77,0,0
6775888955,4/28/2016 11:00:00 PM,0,77,0,0
6775888955,4/29/2016 12:00:00 AM,0,77,0,0
6775888955,4/29/2016 1:00:00 AM,0,77,0,0
6775888955,4/29/2016 2:00:00 AM,0,77,0,0
6775888955,4/29/2016 3:00:00 AM,0,77,0,0
6775888955,4/29/2016 4:00:00 AM,0,77,0,0
6775888955,4/29/2016 5:00:00 AM,0,77,0,0
6775888955,4/29/2016 6:00:00 AM,0,77,0,0
6775888955,4/29/2016 7:00:00 AM,0,77,0,0
6775888955,4/29/2016 8:00:00 AM,0,77,0,0
6775888955,4/29/2016 9:00:00 AM,0,77,0,0
6775888955,4/29/2016 10:00:00 AM,0,77,0,0
6775888955,4/29/2016 11:00:00 AM,0,77,0,0
6775888955,4/29/2016 12:00:00 PM,0,77,0,0
6775888955,4/29/2016 1:00:00 PM,0,77,0,0
6775888955,4/29/2016 2:00:00 PM,0,77,0,0
6775888955,4/29/2016 3:00:00 PM,0,77,0,0
6775888955,4/29/2016 4:00:00 PM,0,77,0,0
6775888955,4/29/2016 5:00:00 PM,0,77,0,0
6775888955,4/29/2016 6:00:00 PM,0,77,0,0
6775888955,4/29/2016 7:00:00 PM,0,77,0,0
6775888955,4/29/2016 8:00:00 PM,0,77,0,0
6775888955,4/29/2016 9:00:00 PM,0,77,0,0
6775888955,4/29/2016 10:00:00 PM,0,77,0,0
6775888955,4/29/2016 11:00:00 PM,0,77,0,0
6775888955,4/30/2016 12:00:00 AM,0,77,0,0
6775888955,4/30/2016 1:00:00 AM,0,77,0,0
6775888955,4/30/2016 2:00:00 AM,0,77,0,0
6775888955,4/30/2016 3:00:00 AM,0,77,0,0
6775888955,4/30/2016 4:00:00 AM,0,77,0,0
6775888955,4/30/2016 5:00:00 AM,0,77,0,0
6775888955,4/30/2016 6:00:00 AM,0,77,0,0
6775888955,4/30/2016 7:00:00 AM,0,77,0,0
6775888955,4/30/2016 8:00:00 AM,0,77,0,0
6775888955,4/30/2016 9:00:00 AM,0,77,0,0
6775888955,4/30/2016 10:00:00 AM,0,77,0,0
6775888955,4/30/2016 11:00:00 AM,0,77,0,0
6775888955,4/30/2016 12:00:00 PM,0,77,0,0
6775888955,4/30/2016 1:00:00 PM,0,77,0,0
6775888955,4/30/2016 2:00:00 PM,0,77,0,0
6775888955,4/30/2016 3:00:00 PM,0,77,0,0
6775888955,4/30/2016 4:00:00 PM,0,77,0,0
6775888955,4/30/2016 5:00:00 PM,0,77,0,0
6775888955,4/30/2016 6:00:00 PM,0,77,0,0
6775888955,4/30/2016 7:00:00 PM,715,214,42,0.7
6775888955,4/30/2016 8:00:00 PM,5,98,1,0.016667
6775888955,4/30/2016 9:00:00 PM,828,187,22,0.366667
6775888955,4/30/2016 10:00:00 PM,270,151,20,0.333333
6775888955,4/30/2016 11:00:00 PM,685,173,26,0.433333
6775888955,05-01-2016 00:00,422,158,29,0.483333
6775888955,05-01-2016 01:00,0,77,0,0
6775888955,05-01-2016 02:00,0,77,0,0
6775888955,05-01-2016 03:00,0,77,0,0
6775888955,05-01-2016 04:00,0,77,0,0
6775888955,05-01-2016 05:00,0,77,0,0
6775888955,05-01-2016 06:00,0,77,0,0
6775888955,05-01-2016 07:00,0,77,0,0
6775888955,05-01-2016 08:00,0,77,0,0
6775888955,05-01-2016 09:00,0,77,0,0
6775888955,05-01-2016 10:00,0,77,0,0
6775888955,05-01-2016 11:00,0,77,0,0
6775888955,05-01-2016 12:00,550,182,20,0.333333
6775888955,05-01-2016 13:00,305,163,33,0.55
6775888955,05-01-2016 14:00,0,77,0,0
6775888955,05-01-2016 15:00,0,77,0,0
6775888955,05-01-2016 16:00,208,135,11,0.183333
6775888955,05-01-2016 17:00,1002,224,52,0.866667
6775888955,05-01-2016 18:00,0,77,0,0
6775888955,05-01-2016 19:00,0,77,0,0
6775888955,05-01-2016 20:00,0,77,0,0
6775888955,05-01-2016 21:00,0,77,0,0
6775888955,05-01-2016 22:00,0,77,0,0
6775888955,05-01-2016 23:00,0,77,0,0
6775888955,05-02-2016 00:00,0,77,0,0
6775888955,05-02-2016 01:00,0,77,0,0
6775888955,05-02-2016 02:00,0,77,0,0
6775888955,05-02-2016 03:00,0,77,0,0
6775888955,05-02-2016 04:00,0,77,0,0
6775888955,05-02-2016 05:00,0,77,0,0
6775888955,05-02-2016 06:00,0,77,0,0
6775888955,05-02-2016 07:00,0,77,0,0
6775888955,05-02-2016 08:00,0,77,0,0
6775888955,05-02-2016 09:00,0,77,0,0
6775888955,05-02-2016 10:00,0,77,0,0
6775888955,05-02-2016 11:00,0,77,0,0
6775888955,05-02-2016 12:00,0,77,0,0
6775888955,05-02-2016 13:00,0,77,0,0
6775888955,05-02-2016 14:00,0,77,0,0
6775888955,05-02-2016 15:00,0,77,0,0
6775888955,05-02-2016 16:00,0,77,0,0
6775888955,05-02-2016 17:00,0,77,0,0
6775888955,05-02-2016 18:00,0,77,0,0
6775888955,05-02-2016 19:00,0,77,0,0
6775888955,05-02-2016 20:00,0,77,0,0
6775888955,05-02-2016 21:00,0,77,0,0
6775888955,05-02-2016 22:00,0,77,0,0
6775888955,05-02-2016 23:00,0,77,0,0
6775888955,05-03-2016 00:00,0,77,0,0
6775888955,05-03-2016 01:00,0,77,0,0
6775888955,05-03-2016 02:00,0,77,0,0
6775888955,05-03-2016 03:00,0,77,0,0
6775888955,05-03-2016 04:00,0,77,0,0
6775888955,05-03-2016 05:00,0,77,0,0
6775888955,05-03-2016 06:00,0,77,0,0
6775888955,05-03-2016 07:00,0,77,0,0
6775888955,05-03-2016 08:00,0,77,0,0
6775888955,05-03-2016 09:00,0,77,0,0
6775888955,05-03-2016 10:00,0,77,0,0
6775888955,05-03-2016 11:00,0,77,0,0
6775888955,05-03-2016 12:00,0,77,0,0
6775888955,05-03-2016 13:00,0,77,0,0
6775888955,05-03-2016 14:00,0,77,0,0
6775888955,05-03-2016 15:00,0,77,0,0
6775888955,05-03-2016 16:00,0,77,0,0
6775888955,05-03-2016 17:00,0,77,0,0
6775888955,05-03-2016 18:00,0,77,0,0
6775888955,05-03-2016 19:00,0,77,0,0
6775888955,05-03-2016 20:00,0,77,0,0
6775888955,05-03-2016 21:00,0,77,0,0
6775888955,05-03-2016 22:00,9,79,1,0.016667
6775888955,05-03-2016 23:00,0,77,0,0
6775888955,05-04-2016 00:00,0,77,0,0
6775888955,05-04-2016 01:00,0,77,0,0
6775888955,05-04-2016 02:00,0,77,0,0
6775888955,05-04-2016 03:00,0,77,0,0
6775888955,05-04-2016 04:00,0,77,0,0
6775888955,05-04-2016 05:00,0,77,0,0
6775888955,05-04-2016 06:00,0,77,0,0
6775888955,05-04-2016 07:00,0,77,0,0
6775888955,05-04-2016 08:00,0,77,0,0
6775888955,05-04-2016 09:00,0,77,0,0
6775888955,05-04-2016 10:00,0,77,0,0
6775888955,05-04-2016 11:00,0,77,0,0
6775888955,05-04-2016 12:00,0,77,0,0
6775888955,05-04-2016 13:00,0,77,0,0
6775888955,05-04-2016 14:00,0,77,0,0
6775888955,05-04-2016 15:00,0,77,0,0
6775888955,05-04-2016 16:00,0,77,0,0
6775888955,05-04-2016 17:00,0,77,0,0
6775888955,05-04-2016 18:00,0,77,0,0
6775888955,05-04-2016 19:00,0,77,0,0
6775888955,05-04-2016 20:00,0,77,0,0
6775888955,05-04-2016 21:00,0,77,0,0
6775888955,05-04-2016 22:00,0,77,0,0
6775888955,05-04-2016 23:00,0,77,0,0
6775888955,05-05-2016 00:00,0,77,0,0
6775888955,05-05-2016 01:00,0,77,0,0
6775888955,05-05-2016 02:00,0,77,0,0
6775888955,05-05-2016 03:00,0,77,0,0
6775888955,05-05-2016 04:00,0,77,0,0
6775888955,05-05-2016 05:00,0,77,0,0
6775888955,05-05-2016 06:00,0,77,0,0
6775888955,05-05-2016 07:00,0,77,0,0
6775888955,05-05-2016 08:00,0,77,0,0
6775888955,05-05-2016 09:00,0,77,0,0
6775888955,05-05-2016 10:00,0,77,0,0
6775888955,05-05-2016 11:00,0,77,0,0
6775888955,05-05-2016 12:00,0,77,0,0
6775888955,05-05-2016 13:00,0,77,0,0
6775888955,05-05-2016 14:00,0,77,0,0
6775888955,05-05-2016 15:00,0,77,0,0
6775888955,05-05-2016 16:00,0,77,0,0
6775888955,05-05-2016 17:00,0,77,0,0
6775888955,05-05-2016 18:00,0,77,0,0
6775888955,05-05-2016 19:00,0,77,0,0
6775888955,05-05-2016 20:00,0,77,0,0
6775888955,05-05-2016 21:00,0,77,0,0
6775888955,05-05-2016 22:00,0,77,0,0
6775888955,05-05-2016 23:00,0,77,0,0
6775888955,05-06-2016 00:00,0,77,0,0
6775888955,05-06-2016 01:00,0,77,0,0
6775888955,05-06-2016 02:00,0,77,0,0
6775888955,05-06-2016 03:00,0,77,0,0
6775888955,05-06-2016 04:00,0,77,0,0
6775888955,05-06-2016 05:00,0,77,0,0
6775888955,05-06-2016 06:00,0,77,0,0
6775888955,05-06-2016 07:00,0,77,0,0
6775888955,05-06-2016 08:00,0,77,0,0
6775888955,05-06-2016 09:00,0,77,0,0
6775888955,05-06-2016 10:00,0,77,0,0
6775888955,05-06-2016 11:00,0,77,0,0
6775888955,05-06-2016 12:00,0,77,0,0
6775888955,05-06-2016 13:00,0,77,0,0
6775888955,05-06-2016 14:00,0,77,0,0
6775888955,05-06-2016 15:00,0,77,0,0
6775888955,05-06-2016 16:00,0,77,0,0
6775888955,05-06-2016 17:00,0,77,0,0
6775888955,05-06-2016 18:00,614,184,33,0.55
6775888955,05-06-2016 19:00,338,154,21,0.35
6775888955,05-06-2016 20:00,596,210,41,0.683333
6775888955,05-06-2016 21:00,1500,226,39,0.65
6775888955,05-06-2016 22:00,1021,178,19,0.316667
6775888955,05-06-2016 23:00,573,163,28,0.466667
6775888955,05-07-2016 00:00,557,133,20,0.333333
6775888955,05-07-2016 01:00,0,77,0,0
6775888955,05-07-2016 02:00,0,77,0,0
6775888955,05-07-2016 03:00,0,77,0,0
6775888955,05-07-2016 04:00,0,77,0,0
6775888955,05-07-2016 05:00,0,77,0,0
6775888955,05-07-2016 06:00,0,77,0,0
6775888955,05-07-2016 07:00,585,143,15,0.25
6775888955,05-07-2016 08:00,738,183,25,0.416667
6775888955,05-07-2016 09:00,12,92,1,0.016667
6962181067,04-12-2016 00:00,32,58,2,0.033333
6962181067,04-12-2016 01:00,0,55,0,0
6962181067,04-12-2016 02:00,0,55,0,0
6962181067,04-12-2016 03:00,0,55,0,0
6962181067,04-12-2016 04:00,0,55,0,0
6962181067,04-12-2016 05:00,0,55,0,0
6962181067,04-12-2016 06:00,21,59,3,0.05
6962181067,04-12-2016 07:00,412,95,24,0.4
6962181067,04-12-2016 08:00,156,75,12,0.2
6962181067,04-12-2016 09:00,2812,186,76,1.266667
6962181067,04-12-2016 10:00,2477,201,79,1.316667
6962181067,04-12-2016 11:00,431,92,19,0.316667
6962181067,04-12-2016 12:00,128,69,9,0.15
6962181067,04-12-2016 13:00,26,59,2,0.033333
6962181067,04-12-2016 14:00,76,65,5,0.083333
6962181067,04-12-2016 15:00,214,71,8,0.133333
6962181067,04-12-2016 16:00,382,91,20,0.333333
6962181067,04-12-2016 17:00,333,93,21,0.35
6962181067,04-12-2016 18:00,936,122,26,0.433333
6962181067,04-12-2016 19:00,1717,159,56,0.933333
6962181067,04-12-2016 20:00,0,54,0,0
6962181067,04-12-2016 21:00,0,54,0,0
6962181067,04-12-2016 22:00,4,61,3,0.05
6962181067,04-12-2016 23:00,42,59,2,0.033333
6962181067,4/13/2016 12:00:00 AM,16,56,1,0.016667
6962181067,4/13/2016 1:00:00 AM,34,58,2,0.033333
6962181067,4/13/2016 2:00:00 AM,0,55,0,0
6962181067,4/13/2016 3:00:00 AM,9,57,1,0.016667
6962181067,4/13/2016 4:00:00 AM,27,59,3,0.05
6962181067,4/13/2016 5:00:00 AM,0,55,0,0
6962181067,4/13/2016 6:00:00 AM,0,55,0,0
6962181067,4/13/2016 7:00:00 AM,0,54,0,0
6962181067,4/13/2016 8:00:00 AM,54,62,3,0.05
6962181067,4/13/2016 9:00:00 AM,51,59,3,0.05
6962181067,4/13/2016 10:00:00 AM,0,54,0,0
6962181067,4/13/2016 11:00:00 AM,0,54,0,0
6962181067,4/13/2016 12:00:00 PM,108,68,8,0.133333
6962181067,4/13/2016 1:00:00 PM,81,65,5,0.083333
6962181067,4/13/2016 2:00:00 PM,45,62,4,0.066667
6962181067,4/13/2016 3:00:00 PM,616,109,24,0.4
6962181067,4/13/2016 4:00:00 PM,197,82,17,0.283333
6962181067,4/13/2016 5:00:00 PM,1754,153,55,0.916667
6962181067,4/13/2016 6:00:00 PM,1696,144,47,0.783333
6962181067,4/13/2016 7:00:00 PM,78,68,7,0.116667
6962181067,4/13/2016 8:00:00 PM,658,98,19,0.316667
6962181067,4/13/2016 9:00:00 PM,18,58,2,0.033333
6962181067,4/13/2016 10:00:00 PM,185,75,11,0.183333
6962181067,4/13/2016 11:00:00 PM,25,57,2,0.033333
6962181067,4/14/2016 12:00:00 AM,0,54,0,0
6962181067,4/14/2016 1:00:00 AM,29,58,3,0.05
6962181067,4/14/2016 2:00:00 AM,0,54,0,0
6962181067,4/14/2016 3:00:00 AM,8,55,1,0.016667
6962181067,4/14/2016 4:00:00 AM,0,54,0,0
6962181067,4/14/2016 5:00:00 AM,0,54,0,0
6962181067,4/14/2016 6:00:00 AM,34,59,3,0.05
6962181067,4/14/2016 7:00:00 AM,0,54,0,0
6962181067,4/14/2016 8:00:00 AM,116,65,5,0.083333
6962181067,4/14/2016 9:00:00 AM,293,75,10,0.166667
6962181067,4/14/2016 10:00:00 AM,4,56,1,0.016667
6962181067,4/14/2016 11:00:00 AM,54,62,4,0.066667
6962181067,4/14/2016 12:00:00 PM,171,74,11,0.183333
6962181067,4/14/2016 1:00:00 PM,33,59,2,0.033333
6962181067,4/14/2016 2:00:00 PM,30,59,2,0.033333
6962181067,4/14/2016 3:00:00 PM,177,71,10,0.166667
6962181067,4/14/2016 4:00:00 PM,60,60,2,0.033333
6962181067,4/14/2016 5:00:00 PM,215,74,7,0.116667
6962181067,4/14/2016 6:00:00 PM,24,59,4,0.066667
6962181067,4/14/2016 7:00:00 PM,24,59,3,0.05
6962181067,4/14/2016 8:00:00 PM,107,69,9,0.15
6962181067,4/14/2016 9:00:00 PM,0,56,0,0
6962181067,4/14/2016 10:00:00 PM,165,72,8,0.133333
6962181067,4/14/2016 11:00:00 PM,7,56,1,0.016667
6962181067,4/15/2016 12:00:00 AM,36,57,2,0.033333
6962181067,4/15/2016 1:00:00 AM,0,54,0,0
6962181067,4/15/2016 2:00:00 AM,0,54,0,0
6962181067,4/15/2016 3:00:00 AM,7,55,1,0.016667
6962181067,4/15/2016 4:00:00 AM,0,54,0,0
6962181067,4/15/2016 5:00:00 AM,0,54,0,0
6962181067,4/15/2016 6:00:00 AM,26,57,2,0.033333
6962181067,4/15/2016 7:00:00 AM,1158,133,32,0.533333
6962181067,4/15/2016 8:00:00 AM,551,116,31,0.516667
6962181067,4/15/2016 9:00:00 AM,1109,153,44,0.733333
6962181067,4/15/2016 10:00:00 AM,19,58,3,0.05
6962181067,4/15/2016 11:00:00 AM,1151,127,34,0.566667
6962181067,4/15/2016 12:00:00 PM,444,85,15,0.25
6962181067,4/15/2016 1:00:00 PM,0,55,0,0
6962181067,4/15/2016 2:00:00 PM,207,70,8,0.133333
6962181067,4/15/2016 3:00:00 PM,43,60,3,0.05
6962181067,4/15/2016 4:00:00 PM,0,56,0,0
6962181067,4/15/2016 5:00:00 PM,82,65,6,0.1
6962181067,4/15/2016 6:00:00 PM,557,101,25,0.416667
6962181067,4/15/2016 7:00:00 PM,41,61,3,0.05
6962181067,4/15/2016 8:00:00 PM,61,60,3,0.05
6962181067,4/15/2016 9:00:00 PM,0,54,0,0
6962181067,4/15/2016 10:00:00 PM,47,60,4,0.066667
6962181067,4/15/2016 11:00:00 PM,24,56,1,0.016667
6962181067,4/16/2016 12:00:00 AM,6,56,1,0.016667
6962181067,4/16/2016 1:00:00 AM,22,58,2,0.033333
6962181067,4/16/2016 2:00:00 AM,0,54,0,0
6962181067,4/16/2016 3:00:00 AM,6,55,1,0.016667
6962181067,4/16/2016 4:00:00 AM,0,54,0,0
6962181067,4/16/2016 5:00:00 AM,0,54,0,0
6962181067,4/16/2016 6:00:00 AM,0,54,0,0
6962181067,4/16/2016 7:00:00 AM,79,64,7,0.116667
6962181067,4/16/2016 8:00:00 AM,902,132,37,0.616667
6962181067,4/16/2016 9:00:00 AM,5692,316,151,2.516667
6962181067,4/16/2016 10:00:00 AM,837,118,31,0.516667
6962181067,4/16/2016 11:00:00 AM,925,125,30,0.5
6962181067,4/16/2016 12:00:00 PM,632,96,18,0.3
6962181067,4/16/2016 1:00:00 PM,187,69,7,0.116667
6962181067,4/16/2016 2:00:00 PM,17,58,2,0.033333
6962181067,4/16/2016 3:00:00 PM,504,103,26,0.433333
6962181067,4/16/2016 4:00:00 PM,273,87,18,0.3
6962181067,4/16/2016 5:00:00 PM,538,100,23,0.383333
6962181067,4/16/2016 6:00:00 PM,569,109,28,0.466667
6962181067,4/16/2016 7:00:00 PM,1274,144,34,0.566667
6962181067,4/16/2016 8:00:00 PM,635,90,14,0.233333
6962181067,4/16/2016 9:00:00 PM,0,55,0,0
6962181067,4/16/2016 10:00:00 PM,72,60,3,0.05
6962181067,4/16/2016 11:00:00 PM,47,60,3,0.05
6962181067,4/17/2016 12:00:00 AM,5,55,1,0.016667
6962181067,4/17/2016 1:00:00 AM,0,54,0,0
6962181067,4/17/2016 2:00:00 AM,30,58,3,0.05
6962181067,4/17/2016 3:00:00 AM,0,54,0,0
6962181067,4/17/2016 4:00:00 AM,0,54,0,0
6962181067,4/17/2016 5:00:00 AM,0,54,0,0
6962181067,4/17/2016 6:00:00 AM,0,54,0,0
6962181067,4/17/2016 7:00:00 AM,201,74,10,0.166667
6962181067,4/17/2016 8:00:00 AM,1055,126,33,0.55
6962181067,4/17/2016 9:00:00 AM,112,82,6,0.1
6962181067,4/17/2016 10:00:00 AM,1095,114,22,0.366667
6962181067,4/17/2016 11:00:00 AM,353,86,17,0.283333
6962181067,4/17/2016 12:00:00 PM,1095,124,30,0.5
6962181067,4/17/2016 1:00:00 PM,292,83,14,0.233333
6962181067,4/17/2016 2:00:00 PM,153,66,6,0.1
6962181067,4/17/2016 3:00:00 PM,2012,170,62,1.033333
6962181067,4/17/2016 4:00:00 PM,1125,139,37,0.616667
6962181067,4/17/2016 5:00:00 PM,502,111,31,0.516667
6962181067,4/17/2016 6:00:00 PM,1035,122,30,0.5
6962181067,4/17/2016 7:00:00 PM,1038,119,28,0.466667
6962181067,4/17/2016 8:00:00 PM,0,54,0,0
6962181067,4/17/2016 9:00:00 PM,0,60,2,0.033333
6962181067,4/17/2016 10:00:00 PM,42,61,4,0.066667
6962181067,4/17/2016 11:00:00 PM,0,54,0,0
6962181067,4/18/2016 12:00:00 AM,0,54,0,0
6962181067,4/18/2016 1:00:00 AM,0,54,0,0
6962181067,4/18/2016 2:00:00 AM,0,54,0,0
6962181067,4/18/2016 3:00:00 AM,22,56,1,0.016667
6962181067,4/18/2016 4:00:00 AM,0,54,0,0
6962181067,4/18/2016 5:00:00 AM,0,54,0,0
6962181067,4/18/2016 6:00:00 AM,12,56,2,0.033333
6962181067,4/18/2016 7:00:00 AM,586,113,32,0.533333
6962181067,4/18/2016 8:00:00 AM,456,88,15,0.25
6962181067,4/18/2016 9:00:00 AM,215,71,8,0.133333
6962181067,4/18/2016 10:00:00 AM,304,78,10,0.166667
6962181067,4/18/2016 11:00:00 AM,4988,287,127,2.116667
6962181067,4/18/2016 12:00:00 PM,1276,136,34,0.566667
6962181067,4/18/2016 1:00:00 PM,67,62,3,0.05
6962181067,4/18/2016 2:00:00 PM,0,56,0,0
6962181067,4/18/2016 3:00:00 PM,687,107,24,0.4
6962181067,4/18/2016 4:00:00 PM,1162,140,39,0.65
6962181067,4/18/2016 5:00:00 PM,696,106,22,0.366667
6962181067,4/18/2016 6:00:00 PM,278,89,19,0.316667
6962181067,4/18/2016 7:00:00 PM,602,95,19,0.316667
6962181067,4/18/2016 8:00:00 PM,0,54,0,0
6962181067,4/18/2016 9:00:00 PM,0,54,0,0
6962181067,4/18/2016 10:00:00 PM,48,67,5,0.083333
6962181067,4/18/2016 11:00:00 PM,5,55,1,0.016667
6962181067,4/19/2016 12:00:00 AM,6,55,1,0.016667
6962181067,4/19/2016 1:00:00 AM,0,54,0,0
6962181067,4/19/2016 2:00:00 AM,23,57,2,0.033333
6962181067,4/19/2016 3:00:00 AM,0,54,0,0
6962181067,4/19/2016 4:00:00 AM,0,55,0,0
6962181067,4/19/2016 5:00:00 AM,0,54,0,0
6962181067,4/19/2016 6:00:00 AM,0,54,0,0
6962181067,4/19/2016 7:00:00 AM,0,54,0,0
6962181067,4/19/2016 8:00:00 AM,659,113,22,0.366667
6962181067,4/19/2016 9:00:00 AM,1360,156,46,0.766667
6962181067,4/19/2016 10:00:00 AM,4083,255,113,1.883333
6962181067,4/19/2016 11:00:00 AM,94,69,8,0.133333
6962181067,4/19/2016 12:00:00 PM,45,59,2,0.033333
6962181067,4/19/2016 1:00:00 PM,258,78,12,0.2
6962181067,4/19/2016 2:00:00 PM,40,62,4,0.066667
6962181067,4/19/2016 3:00:00 PM,921,132,33,0.55
6962181067,4/19/2016 4:00:00 PM,1510,151,54,0.9
6962181067,4/19/2016 5:00:00 PM,1284,147,48,0.8
6962181067,4/19/2016 6:00:00 PM,170,76,12,0.2
6962181067,4/19/2016 7:00:00 PM,143,73,11,0.183333
6962181067,4/19/2016 8:00:00 PM,87,66,8,0.133333
6962181067,4/19/2016 9:00:00 PM,22,58,2,0.033333
6962181067,4/19/2016 10:00:00 PM,6,56,1,0.016667
6962181067,4/19/2016 11:00:00 PM,31,58,3,0.05
6962181067,4/20/2016 12:00:00 AM,0,54,0,0
6962181067,4/20/2016 1:00:00 AM,0,54,0,0
6962181067,4/20/2016 2:00:00 AM,0,54,0,0
6962181067,4/20/2016 3:00:00 AM,0,54,0,0
6962181067,4/20/2016 4:00:00 AM,0,54,0,0
6962181067,4/20/2016 5:00:00 AM,0,54,0,0
6962181067,4/20/2016 6:00:00 AM,0,54,0,0
6962181067,4/20/2016 7:00:00 AM,625,112,33,0.55
6962181067,4/20/2016 8:00:00 AM,735,108,24,0.4
6962181067,4/20/2016 9:00:00 AM,3837,246,104,1.733333
6962181067,4/20/2016 10:00:00 AM,3089,193,77,1.283333
6962181067,4/20/2016 11:00:00 AM,693,111,29,0.483333
6962181067,4/20/2016 12:00:00 PM,2022,171,52,0.866667
6962181067,4/20/2016 1:00:00 PM,0,56,0,0
6962181067,4/20/2016 2:00:00 PM,194,76,14,0.233333
6962181067,4/20/2016 3:00:00 PM,1397,133,37,0.616667
6962181067,4/20/2016 4:00:00 PM,4,56,1,0.016667
6962181067,4/20/2016 5:00:00 PM,254,77,11,0.183333
6962181067,4/20/2016 6:00:00 PM,411,96,23,0.383333
6962181067,4/20/2016 7:00:00 PM,65,68,7,0.116667
6962181067,4/20/2016 8:00:00 PM,525,117,28,0.466667
6962181067,4/20/2016 9:00:00 PM,14,59,3,0.05
6962181067,4/20/2016 10:00:00 PM,51,60,4,0.066667
6962181067,4/20/2016 11:00:00 PM,12,57,2,0.033333
6962181067,4/21/2016 12:00:00 AM,0,54,0,0
6962181067,4/21/2016 1:00:00 AM,0,54,0,0
6962181067,4/21/2016 2:00:00 AM,0,54,0,0
6962181067,4/21/2016 3:00:00 AM,0,54,0,0
6962181067,4/21/2016 4:00:00 AM,0,54,0,0
6962181067,4/21/2016 5:00:00 AM,4,55,1,0.016667
6962181067,4/21/2016 6:00:00 AM,0,54,0,0
6962181067,4/21/2016 7:00:00 AM,815,122,32,0.533333
6962181067,4/21/2016 8:00:00 AM,240,87,18,0.3
6962181067,4/21/2016 9:00:00 AM,1802,174,59,0.983333
6962181067,4/21/2016 10:00:00 AM,3120,256,102,1.7
6962181067,4/21/2016 11:00:00 AM,667,116,31,0.516667
6962181067,4/21/2016 12:00:00 PM,3935,316,124,2.066667
6962181067,4/21/2016 1:00:00 PM,0,68,2,0.033333
6962181067,4/21/2016 2:00:00 PM,95,63,5,0.083333
6962181067,4/21/2016 3:00:00 PM,9,57,1,0.016667
6962181067,4/21/2016 4:00:00 PM,564,104,21,0.35
6962181067,4/21/2016 5:00:00 PM,155,70,8,0.133333
6962181067,4/21/2016 6:00:00 PM,383,88,18,0.3
6962181067,4/21/2016 7:00:00 PM,6,56,1,0.016667
6962181067,4/21/2016 8:00:00 PM,20,57,2,0.033333
6962181067,4/21/2016 9:00:00 PM,0,56,1,0.016667
6962181067,4/21/2016 10:00:00 PM,20,56,1,0.016667
6962181067,4/21/2016 11:00:00 PM,0,54,0,0
6962181067,4/22/2016 12:00:00 AM,0,54,0,0
6962181067,4/22/2016 1:00:00 AM,0,54,0,0
6962181067,4/22/2016 2:00:00 AM,0,54,0,0
6962181067,4/22/2016 3:00:00 AM,0,54,0,0
6962181067,4/22/2016 4:00:00 AM,0,54,0,0
6962181067,4/22/2016 5:00:00 AM,0,54,0,0
6962181067,4/22/2016 6:00:00 AM,7,55,1,0.016667
6962181067,4/22/2016 7:00:00 AM,818,138,42,0.7
6962181067,4/22/2016 8:00:00 AM,180,81,15,0.25
6962181067,4/22/2016 9:00:00 AM,3301,239,101,1.683333
6962181067,4/22/2016 10:00:00 AM,755,93,23,0.383333
6962181067,4/22/2016 11:00:00 AM,788,117,29,0.483333
6962181067,4/22/2016 12:00:00 PM,2193,220,74,1.233333
6962181067,4/22/2016 1:00:00 PM,17,62,1,0.016667
6962181067,4/22/2016 2:00:00 PM,271,78,13,0.216667
6962181067,4/22/2016 3:00:00 PM,170,73,12,0.2
6962181067,4/22/2016 4:00:00 PM,716,111,29,0.483333
6962181067,4/22/2016 5:00:00 PM,579,97,22,0.366667
6962181067,4/22/2016 6:00:00 PM,338,84,14,0.233333
6962181067,4/22/2016 7:00:00 PM,495,86,13,0.216667
6962181067,4/22/2016 8:00:00 PM,29,57,2,0.033333
6962181067,4/22/2016 9:00:00 PM,36,61,3,0.05
6962181067,4/22/2016 10:00:00 PM,32,58,2,0.033333
6962181067,4/22/2016 11:00:00 PM,0,54,0,0
